PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4675;CDM Palomeras;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 8:30 a 20:30 horas. Desde el 1 de noviembre la taquilla permanecera cerrada los fines de semana por las tardes y los festivos mañana y tarde.   Cierre completo del centro   Los dias 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas     Pre-infantiles (0 a 5 años, segun modalidades): psicomotricidad, matronatacion y natacion.  Infantiles (6 a 14 años, segun modalidades): atletismo, baloncesto, balonmano, esgrima, futbol, gimnasia ritmica, judo, natacion, padel, tenis y voleibol.  Jovenes y personas adultas: (15 a 64 años): acondicionamiento fisico deportivo-fitness, circuitos tonificacion, ciclo sala, cuerpo-mente, estiramientos/relax, fitness acuatico, fuerza core, fuerza gap (gluteos, abdomen, piernas), fuerza espalda, judo, natacion, pilates, padel, tenis.  Mayores de 65 años: acondicionamiento fisico deportivo, acondicionamiento fisico deportivo cardiovascular, gimnasia salud, pilates, actividad acuatica y natacion.  Actividades para personas con discapacidad fisica:   natacion (infantil y adultos).     Equipamientos    Superficie total de las instalaciones: 97.300 metros cuadrados.  Unidades deportivas al aire libre:  2 campos de futbol de cesped artificial, fronton (corto), piscinas (1 vaso de 50 metros, 2 vasos de recreo y 1 vaso infantil), pista de atletismo (6 calles, 2 fosos saltos y estructura para trabajo calistenia), 4  pistas de padel, 6 pistas polideportivas (2 pistas techadas de futbol sala/balonmano y baloncesto/voleibol), 4 pistas de padel techadas, 5 pistas de tenis (2 techadas), rocodromo y 2 tenis de mesa.   Unidades deportivas cubiertas: boulder, pabellon polideportivo, piscina (1 vaso de 25 metros y 1 vaso de enseñanza), sala multiusos (ciclo sala), sala multiusos polivalente y sala de musculacion.  Oficina de promocion deportiva:   responsable de la coordinacion de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Ademas, ofrece informacion sobre las escuelas de promocion deportiva.    Unidades con servicios auxiliares: aula, sala de acondicionamiento cardiovascular y reconocimiento medico.  Ayuda tecnica para la accesibilidad  : instalacion convertible, con 1 ascensor y 2 gruas de piscina.    Columna de rescate cardiaco.   Acceso controlado.;Metro: Miguel Hernandez, Sierra de Guadalupe (linea 1).  Renfe: Vallecas (lineas C2, C7 y C8).  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.;Este centro deportivo no dispone de cafeteria.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee5e79262ef5d010VgnVCM1000000b205a0aRCRD;TRANVIA DE ARGANDA;CALLE;V;4;;;;;MADRID;MADRID;28031;4;PALOMERAS SURESTE;13;PUENTE DE VALLECAS;446209;4470416;4.038.260.362.230.280;-36.337.151.808.372.400;917 774 901;;idmpalomeras@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4622991;CDM Pepu Hernandez;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8 a 23 horas. Sabados, de 9 a 22 horas. Domingos y festivos, de 9 a 15 horas.   Cierre completo del centro  Dias 1 de enero, 1 de mayo y 25 de diciembre.;Clases y escuelas deportivas    Infantiles (de 6 a 14 años): aerobic, artes marciales, baloncesto, balonmano, educacion fisica de base, futbol, futbol sala, padel, pre-tenis y tenis.  Jovenes y personas adultas:  De 15 a 20 años: aerobic, artes marciales, futbol, musculacion, padel y tenis. De 21 a 64 años: acondicionamiento fisico deportivo, aerobic, artes marciales, ciclo sala, estiramientos/relax, fitness, gimnasia suave, musculacion, padel, pilates, tenis y tonificacion.    Mayores de 65 años: actividad fisica.  Actividades para personas con discapacidad fisica: actividad fisica (todos los grupos de edad).   Equipamientos    Superficie total de las instalaciones: 4.966.29 metros cuadrados.  Unidades deportivas al aire libre:  campo de futbol de cesped artificial (señalizado para futbol 7), 3 pistas de tenis, y 4 pistas de padel.    Unidades deportivas cubiertas:  1  pabellon polideportivo, 5 salas multiusos, sala de musculacion, 2 saunas y sala de fisioterapia.    Acceso controlado.;Metro: Las Musas (linea 7).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 7bicicletas.   Servicio Bicimad , para consultar la estacion mas cercana, acceda al  mapa de geolocalizacion de las estaciones .;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f86186e9a3624110VgnVCM1000000b205a0aRCRD;NIZA;AVENIDA;V;8;;;;;MADRID;MADRID;28022;5;ROSAS;20;SAN BLAS-CANILLEJAS;448569;4475399;4.042.763.842.661.560;-3.606.311.072.744.060;671 356 014 / 912 794 565;;atencionalcliente.pepuhernandez@agoramsp.com;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
10630252;CDM Peñagrande GoFit;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes de 6 a 24 horas. Sabados, domingos y festivos de 9 a 22 horas.   Cierre completo del centro   Dias 25 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas  Mas informacion en el CDM.  Equipamientos    Superficie total de las instalaciones: 16.000 metros cuadrados.  Unidades deportivas al aire libre: 1 piscina, zona hidrotermal, solarium, sauna, baño turco, 6 pistas de padel, y 4 pistas de tenis.   Unidades deportivas cubiertas: 2 piscinas, sala fitness, pabellon polideportivo, 4 salas polivalentes, zona hidrotermal (piscina spa y ducha de sensaciones), y sala bike.  Ayudas tecnicas para la accesibilidad: rampas, ascensor, vestuarios, duchas y aseos adaptados.  Acceso controlado.;Metro: Peñagrande (linea 7).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b2456babc1c1610VgnVCM1000001d4a900aRCRD;MONFORTE DE LEMOS;AVENIDA;V;184;;;;;MADRID;MADRID;28035;3;PEÑA GRANDE;8;FUENCARRAL-EL PARDO;439176;4480925;40.476.792.184.653.500;-3.717.566.523.014.730;910 884 262;;fuencarral@go-fit.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4719;CDM Plata y Castañar;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 8:45 a 20:30 horas.   Cierre completo del Centro   Los dias 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-Infantiles (de 0 a 5 años, segun modalidades): matronatacion natacion.  Infantiles (6 a 14 años, segun modalidades): freestyle, natacion, padel, patinaje artistico, polideportiva, pre-tenis, tenis y tenis mesa.  Jovenes y personas adultas (de 15 a 20 años, segun modalidades): freestyle, natacion, salvamento acuatico y tenis mesa (de 21 a 64 años): acuagim, bailes, ciclo sala/ abdominales, combinada (educacion fisica permanente y deportes), fitness, natacion, natacion de compensacion, padel, pilates, tenis y tonificacion.  Mayores de 65 años:  actividad fisica, acuagim, baile y natacion.   Actividades para personas con discapacidad fisica:  actividad acuatica (adultos).    Equipamientos    Superficie total de las instalaciones: 66.013 metros cuadrados.  Unidades deportivas al aire libre:  campo de futbol (cesped artificial), campo de futbol 7 (cesped artificial), piscina (vaso de 25 metros, vaso de recreo, vaso infantil), pista de patinaje (con cubierta),  2 pistas polideportivas, 6 pistas de tenis y 4 pistas de padel.   Unidades deportivas cubiertas:  pabellon polideportivo, piscina (vaso de 25 metros, vaso de enseñanza) y sala multiusos (aerobic).   Unidades con servicios auxiliares  : sala de fisico e hidroterapia.      Servicio de medicina deportiva: acondicionamiento cardiovascular, fisioterapia del deporte y reconocimientos medicos.    Acceso controlado.;Renfe: Puente Alcocer (linea C5).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=858e79262ef5d010VgnVCM1000000b205a0aRCRD;PLATA Y CASTAÑAR;PASEO;V;7;;;;;MADRID;MADRID;28021;;SAN ANDRES;;VILLAVERDE;439040;4466852;4.034.998.997.348.070;-37.178.413.073.202.800;"915 051 532                                                                 
915 051 195";;idmpcastanar@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
11820127;CDM Plaza de la Cebada;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo de 7 a 24 horas.   Cierre completo del centro    Dias 1 de enero, 1 de mayo y 25 de diciembre.;Servicio de asesoramiento tecnico personalizado   Clases y escuelas deportivas    Pre-infantil: (3 años) natacion peques.  Infantiles (edad, segun modalidades): natacion y polideportiva.  Jovenes y personas adultas: ciclo sala, gimnsasia acuatica (aquagym), natacion.  Mayores 65 años: acondicionamiento, gimnasia acuatica (aquagym), gimnasia suave, natacion.  Personas con discapacidad: natacion.   Equipamientos    Superficie total de las instalaciones:  7.720 metros cuadrados.  Unidades deportivas cubiertas: un pabellon polideportivo, piscinas de nado o uso deportivo (vaso de 25 metros de largo y 8 calles), piscina vaso de enseñanza (12 metros de largo por 6 metros de ancho), dos salas de musculacion, una sala polivalente.  Unidades deportivas exteriores: zona outdoor (azotea).   Ayudas tecnicas para la accesibilidad: una grua movil para personas con movilidad reducida, ascensores para todas las plantas y vestuarios adaptados a personas con discapacidad.  Columna de rescate cardiaco: disponibilidad de desfibriladores semiautomaticos en el recinto deportivo.  Acceso controlado.;Metro: La Latina (linea 5).  Servicio Bicimad, para consultar la estacion mas cercana, acceda al mapa de geolocalizacion de las estaciones .;Si estas interesado/a en realizar cursos en nuestro centro: tienes hasta el 23 de octubre incluido para venir presencialmente a la instalacion a hacer la preinscripcion y, asi, participar en el sorteo de adjudicacion de plazas. Tambien puedes hacerlo a traves de este enlace Apuntate. Entre el 25 y el 31 de octubre (ambos incluidos), contactaremos directamente con las personas seleccionadas en el sorteo para que puedan realizar la inscripcion definitiva.;1,5;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b52f49ccf35d3810VgnVCM1000001d4a900aRCRD;CEBADA;PLAZA;V;15;;;;;MADRID;MADRID;28005;1;PALACIO;1;CENTRO;439809;4473567;40.410.546.084.176.500;-370.940.146.763.504;Por ahora solo WhatsApp: 697121149;;info@cdmlacebada.com;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4701;CDM Pradillo;;Horario de uso de las instalaciones deportivas  Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes: de 8,45 a 20,45 horas. Sabados y domingos: de 8,45 a 14,30 horas.   Cierre completo del centro    Festivos y dias 24 y 31 de diciembre.;Clases y escuelas deportivas    Pre-infantiles (de 3 a 5 años): natacion, matronatacion, y educacion fisica de base (polideportiva).   Infantiles  (de 6 a 14 años): badminton, futbol, gimnasia ritmica, natacion, padel y tenis.    Jovenes y adultos  (de 15 a 64 años): acondicionamiento fisico deportivo, acuagim, aerobic, aerobic aerolatino, badminton, ciclo sala, combinada (educacion fisica permanente y deportes), fitness, gluteos, abdomen, piernas (GAP), gimnasia suave, musculacion, natacion, natacion de compensacion, padel, pilates y tenis.   Mayores de 65 años:  actividad fisica, acuagim, natacion y pilates.    Equipamientos    Superficie total de las instalaciones: 12.350 metros cuadrados.  Unidades deportivas al aire libre: 1 campo de futbol 7, 8 pistas de padel (4 de ellas techadas de muro, 2 descubiertas de muro, 2 descubiertas de cristal), y 2 pistas polideportivas.  Unidades deportivas cubiertas: piscina (1 vaso de 25 metros con tratamiento de desinfeccion por rayos ultravioletas y 1 vaso de enseñanza con tratamiento a traves de sistema Oximatic. Ambos vasos cumplen parametros indicadores de calidad del agua segun Real Decreto 742/2013, de 27 de septiembre, por el que se establecen los criterios tecnico-sanitarios de las piscinas. Desinfectante residual respecto del Cloro libre residual y combinado minimo exigido.), 1 pabellon (3 pistas de badminton) ,1 sala de ciclo, 3 salas multiusos, sala de musculacion y 2 saunas.   Oficina de promocion deportiva: responsable de la coordinacion de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Ademas, ofrece informacion sobre las Escuelas de Promocion Deportiva.  Ayudas tecnicas para la accesibilidad: 1 ascensor, 1 plataforma y 1 grua de piscina.  Servicio de Medicina Deportiva: con cita previa, fisioterapia del deporte, y reconocimientos medicos para deportistas.   Columna de rescate cardiaco.   Acceso controlado.;Metro: Alfonso XIII, Concha Espina (lineas 4 y 9).  Bicicleta:  El centro dispone de aparcabicicletas exterior   con   capacidad para 25 bicicletas.   Servicio Bicimad , para consultar la estacion mas cercana, acceda al  mapa de geolocalizacion de las estaciones .;Señalizacion podotactil solo en el edificio de la piscina.;1,5,6;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2cae79262ef5d010VgnVCM1000000b205a0aRCRD;PRADILLO;CALLE;V;33;;;;;MADRID;MADRID;28002;3;CIUDAD JARDIN;5;CHAMARTIN;443049;4477822;4.044.910.622.626.730;-3.671.618.277.009.410;914 137 105;;idmpradillo@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
106242;CDM Raul Gonzalez;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 9 a 14:30 y de 14:45 a 20:30 horas.   Cierre completo del centro   El mes de agosto, y los dias 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-Infantiles (0 a 3 años) y (3 a 5 años): matronatacion y natacion.  Infantiles (6 a 14 años, segun modalidades) futbol sala, natacion y pre-deporte.  Jovenes y personas adultas (de 15 a 21 años), natacion.   Personas adultas: (15 a 64 años): acondicionamiento fisico deportivo, acuagim, ciclo sala, combinada (acondicionamiento/ gap), entrenamiento en circuito, gap (gluteos, abdomen y piernas), natacion, natacion de compensacion, pilates, tonificacion y yoga (iniciacion).  Mayores de 65 años:   actividad fisica, gimnasia acuatica natacion.    Personas con discapacidad fisica:   natacion (infantil y adulta).     Equipamientos    Superficie total de las instalaciones: 33.900 metros cuadrados.  Unidades deportivas cubiertas: pabellon polideportivo, piscinas con solarium (1 vaso de 25 m. y 1 vaso de enseñanza) y 2 salas multiusos (gimnasios).  Ayudas tecnicas para la accesibilidad: 1 montacargas y 1 grua de piscina.  Columna de rescate cardiaco.      Acceso controlado.;Renfe: San Cristobal (linea C3).  Metro:   San Cristobal (linea 3).    Bicicleta:El centro dispone de aparca bicicletas exterior  con capacidad para 4 bicicletas. Servicio Bicimad , para consultar la estacion mas cercana, acceda al  mapa de geolocalizacion de las estaciones .;Deportes practicables Baloncesto - Balonmano - Futbol Sala - Natacion - Voleibol  Uso de espacios deportivos Pabellon - Piscina  Enseñanzas DeportivasEscuelas Pre-Infantiles (3 a 5 años): Matronatacion - Natacion peques Escuelas infantiles (6 a 14 años, segun modalidades): Futbol Sala - Natacion - Predeporte Clases para jovenes (de 15 a 21 años): Natacion  Clases para jovenes y adultos (15 a 64 años): Acondicionamiento fisico deportivo - Acuagim - Ciclo sala - Combinada (Acondicionamiento/ GAP) - Entrenamiento en circuito - GAP (Gluteos, Abdomen y Piernas) - Natacion - Natacion de compensacion - Pilates - Tonificacion - Yoga (iniciacion) Actividades para Mayores de 65 años: Actividad Fisica - Gimnasia Acuatica - Natacion Actividades para Personas con discapacidad fisica: Natacion (infantiles y adultos)  Servicio de Medicina deportiva: Psicomotricidad infantil;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2de79262ef5d010VgnVCM1000000b205a0aRCRD;BENIMAMET;CALLE;V;137;;;;;MADRID;MADRID;28021;2;SAN CRISTOBAL;17;VILLAVERDE;441882;4466411;40.346.220.026.067.000;-3.684.337.728.806.360;917 953 792;;idmrgonzalez@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4689;CDM San Blas;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8:30 a 14:30 y de 15 a 21 horas Sabados, domingos y festivos, de 8:30 a 15 horas   Cierre completo del centro   Los dias 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-Infantiles (0 a 3 años) (3 a 5 años): matronatacion, natacion.  Infantiles (6 a 14 años, segun modalidades): baloncesto, futbol sala, gimnasia artistica, gimnasia ritmica, lucha, natacion y tenis.  Jovenes y personas adultas (15 a 20 años, segun modalidades): gimnasia ritmica, lucha, natacion, padel y  tenis.  Adultos (21 a 64 años): acondicionamiento fisico deportivo y combinada, (acondicionamiento/natacion), gimnasia suave, musculacion, natacion, tenis.  Mayores de 65 años: actividad fisica, natacion.  Actividades para personas con discapacidad fisica: natacion (infantil y juvenil).    Equipamientos    Superficie total de las instalaciones: 46.041 metros cuadrados.  Unidades deportivas al aire libre: piscinas (1 vaso de nado 50 metros y 1 vaso recreativo 50 metros y 1 vaso infantil), 4 pistas polideportivas (3 con tenis), 4 pistas de padel y 3 tenis de mesa.  Unidades deportivas cubiertas: 3 pabellones polideportivos, piscina (1 vaso de 25 metros y vaso de enseñanza), sala multiusos, sala artes marciales y sala de musculacion.   Oficina de promocion deportiva:  responsable de la coordinacion de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Ademas, ofrece informacion sobre las escuelas de promocion deportiva.   Ayuda tecnica para la accesibilidad: 1 ascensor y 1 grua de piscina.  Columna de rescate cardiaco.    Acceso controlado.;Metro: San Blas (linea 7).  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 6 bicicletas.   Servicio Bicimad , para consultar la estacion mas cercana, acceda al  mapa de geolocalizacion de las estaciones .;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=424b42be9971c010VgnVCM1000000b205a0aRCRD;ARCOS DE JALON;CALLE;V;59;;;;;MADRID;MADRID;28037;2;HELLIN;20;SAN BLAS-CANILLEJAS;448146;4475532;40.428.816.222.813.300;-36.113.155.121.909.400;913 209 818;;idmsanblas@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4684;CDM Triangulo de Oro;;Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, consulten con el propio centro.   Horario de taquilla:  De lunes a viernes, de 8:45 a 21 horas. Sabados Domingos y Festivos, de 8:45 a 14:30 horas.      Cierre completo del Centro: mes de agosto, dias 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo, Semana Santa y festivos.  Los alquileres de espacios en fines de semana y festivos a partir de las 15 horas, deberan hacerse presencialmente en horario de taquilla.;"Superficie 4.150 m2   Equipamientos    Unidades Deportivas Cubiertas Pabellon polideportivo - Piscina (1 vaso de 25 m.) - Sala de musculacion - Fronton corto (pelota a mano y frontenis) - Sala multiusos (aerobic) - Sala multiusos (ciclo sala)  Accesibilidad: instalacion adaptada, con 1 ascensor y 1 grua de piscina  Aparcabicicletas: exterior (5) Este centro deportivo dispone de columna de rescate cardiaco    Servicios    Deportes practicables Baloncesto - Balonmano - Deportes de pelota - Futbol sala - Musculacion - Natacion - Voleibol  Uso de espacios deportivos Fronton - Pabellon - Piscina - Pista polideportiva - Sala de musculacion-Tres Salas Polivalentes.  Enseñanzas deportivas:Escuelas pre-infantiles (4 y 5 años): Natacion peques Escuelas infantiles (6 a 14 años, segun modalidades): Baloncesto &amp;ndash; Voley - Natacion. Clases para jovenes y adultos (15 a 64 años): Aerofitness &amp;ndash; Ciclo sala &amp;ndash; Circuito fitness &amp;ndash; Combinada piscina &amp;ndash; Combinada sala &amp;ndash; Cross Training &amp;ndash; Entrenamiento en suspension &amp;ndash; Entrenamiento funcional &amp;ndash; Estiramientos relajacion &amp;ndash; Fitness Acuatico &amp;ndash; Fitness &amp;ndash; Fuerza CORE &amp;ndash; Fuerza en sala multitrabajo &amp;ndash; Fuerza GAP &amp;ndash; Fuerza general &amp;ndash; Gimnasia acuatica &amp;ndash; Natacion acondicionamiento &amp;ndash; Pilates. Actividades para mayores de 65 años: Natacion &amp;ndash; Gimnasia acuatica &amp;ndash;Acondicionamiento fisico - Pilates. Actividades para personas con discapacidad fisica: Natacion (infantil y adulto)  Oficina de Promocion Deportiva Juegos Deportivos Municipales - Torneos y Circuitos Municipales - Copas de Primavera - Informacion sobre Escuelas de Promocion Deportiva  Acceso controlado.";Metro: Plaza de Castilla (lineas 1, 9 y 10), Valdeacederas (linea 1).  Renfe: Chamartin (lineas C1, C2, C3, C4, C7, C8 y C10).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=002f79262ef5d010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;376;;;;;MADRID;MADRID;28020;3;CASTILLEJOS;6;TETUAN;441265;4479615;4.046.512.519.238.620;-36.928.208.378.255.800;915 714 117;;idmtoro@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
7411340;CDM Vallehermoso GoFit;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 6 a 24 horas Sabados de 9 a 22 horas Domingos y festivos: de 9 a 22 horas   Cierre completo del centro  Los dias 25, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-infantiles (0 a 3 años) y de (3 a 5 años): matronatacion, natacion y educacion fisica de base (polideportiva).  Infantiles (de 6 a 14 años): badminton, bailes, baloncesto, boxeo, gimnasia artistica, gimnasia ritmica, judo, natacion, padel, polideportiva, taekwondo y voleibol.   Jovenes y personas adultas:  (De 15 a 20 años): aerobic (adaptivo aerobic, adaptivo box y baile moderno), baloncesto, futbol sala, judo, natacion, padel, y taekwondo. (De 21 a 64 años): aerobic (adaptivo aerobic, adaptivo box, adaptivo stop, baile moderno, kango boot, kangoo power, latino y zumba), bailes de salon, boxeo, capoeira, carrera acuatica (acuagim adaptivo aqua), fitness (adaptivo gofit cros, coreba, judo, natacion, natacion embarazadas, padel, pilates (adaptivo pilates, fitball), thai chi, tonificacion (adaptativo strength) y yoga (adaptivo yoga).    Mayores de 65 años : acondicionamiento fisico deportivo (activo), aerobic (adaptivo aerobic / latino), carrera acuatica (aquagim, adaptivo aqua), ciclo sala (adaptivo bike), natacion, pilates (adaptivo pilates, fitball) y yoga (adaptivo yoga).   Actividades para personas con discapacidad : natacion.    Equipamientos    Superficie total de las instalaciones: 26.724 metros cuadrados.  Unidades deportivas cubiertas: pabellon, piscina (vaso de 25 metros  y vaso de enseñanza), sala fitness, 5 salas multiusos, zona termal (spa, sauna y baño de vapor).  Unidades deportivas al aire libre: piscina (vaso de 25 metros) , 3 pistas de padel, zona termal (jacuzzi, spa y solarium).  Otros equipamientos: aparcamiento gratuito para 200 plazas.   Ayuda tecnica para la accesibilidad: ascensor y grua de piscina.  Acceso controlado.;Metro: Islas Filipinas (linea 7), Canal (lineas 2 y 7).  Bicicleta:   El centro dispone de  aparca bicicletas exterior.   Servicio Bicimad , para consultar la estacion mas cercana, acceda al  mapa de geolocalizacion de las estaciones .;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28906e8a84805410VgnVCM2000000c205a0aRCRD;FILIPINAS;AVENIDA;V;7;;;;;MADRID;MADRID;28003;6;VALLEHERMOSO;7;CHAMBERI;439867;4476908;4.044.064.843.863.940;-3.709.053.489.027.430;915 902 959;;vallehermoso@go-fit.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4699;CDM Vicente del Bosque;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de  taquilla   De lunes a viernes, de 8,30 a 20,30 horas. Sabados y domingos, de 8,30 a 14,30 horas. Festivos, cerrada.   Cierre completo del centro   Los dias 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-infantiles (de 4 a 5 años): actividad fisica y Juego (predeporte). Infantiles  (de 6 a 14 años): baloncesto (de 7 a 10 años y de 11 a 13 años), futbol, gimnasia ritmica, pickleball  y padel. Jovenes (de 15 a 20 años): padel y futbol. Adultos (de 21 a 64 años):  fitness, aerofitness, fuerza core, ciclo-sala, fitness, gap (gluteos, abdomen y piernas), estiramientos, fuerza general, padel, baile pickleball, badminton, pilates, trabajo de suspension, correr por madrid y marcha nordica, Actividades para Mayores de 65 años : acondicionamiento fisico deportivo.   Equipamientos    Superficie total de las instalaciones: 87.768 metros cuadrados.  Unidades deportivas al aire libre:   campo de futbol 11 cesped artificial, piscina ( 2 vasos de 50 m. y 1 vaso infantil), 2 pistas de baloncesto, 4 pistas de padel (de cesped artificial), 2 pistas de padel (cristal, de cesped artificial), 2 pistas polideportivas, 6 pistas de tenis, 2 tenis de mesa, cubo gym y pista de voley playa (proxima apertura).        Unidades deportivas cubiertas: pabellon polideportivo, piscina (cerrada en espera de obras), sala de musculacion y sala de artes marciales.     Oficina de promocion deportiva:   responsable de la coordinacion de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Ademas, ofrece informacion sobre las escuelas de promocion deportiva. Ubicada en el Departamento de Deportes de  la junta municipal de distrito.     Columna de rescate cardiaco.   Acceso controlado.;Metro: Begoña (linea 10), Barrio del Pilar (linea 9).  Renfe: Chamartin (lineas C1, C2, C3, C4, C7, C8 y C10).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estacion mas cercana, acceda al mapa de geolocalizacion de las estaciones.;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e156b0c40971c010VgnVCM1000000b205a0aRCRD;MONFORTE DE LEMOS;AVENIDA;V;13;;;;;MADRID;MADRID;28029;5;LA PAZ;8;FUENCARRAL-EL PARDO;441216;4481146;404.789.135.943.213;-3.693.540.659.747.280;917767502;;idmvicentedelbosque@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
