PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4675;CDM Palomeras;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 8:30 a 20:30 horas. Desde el 1 de noviembre la taquilla permanecerá cerrada los fines de semana por las tardes y los festivos mañana y tarde.   Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas     Pre-infantiles (0 a 5 años, según modalidades): psicomotricidad, matronatación y natación.  Infantiles (6 a 14 años, según modalidades): atletismo, baloncesto, balonmano, esgrima, fútbol, gimnasia rítmica, judo, natación, pádel, tenis y voleibol.  Jóvenes y personas adultas: (15 a 64 años): acondicionamiento físico deportivo-fitness, circuitos tonificación, ciclo sala, cuerpo-mente, estiramientos/relax, fitness acuático, fuerza core, fuerza gap (glúteos, abdomen, piernas), fuerza espalda, judo, natación, pilates, pádel, tenis.  Mayores de 65 años: acondicionamiento físico deportivo, acondicionamiento físico deportivo cardiovascular, gimnasia salud, pilates, actividad acuática y natación.  Actividades para personas con discapacidad física:   natación (infantil y adultos).     Equipamientos    Superficie total de las instalaciones: 97.300 metros cuadrados.  Unidades deportivas al aire libre:  2 campos de fútbol de césped artificial, frontón (corto), piscinas (1 vaso de 50 metros, 2 vasos de recreo y 1 vaso infantil), pista de atletismo (6 calles, 2 fosos saltos y estructura para trabajo calistenia), 4  pistas de pádel, 6 pistas polideportivas (2 pistas techadas de fútbol sala/balonmano y baloncesto/voleibol), 4 pistas de pádel techadas, 5 pistas de tenis (2 techadas), rocódromo y 2 tenis de mesa.   Unidades deportivas cubiertas: boulder, pabellón polideportivo, piscina (1 vaso de 25 metros y 1 vaso de enseñanza), sala multiusos (ciclo sala), sala multiusos polivalente y sala de musculación.  Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.    Unidades con servicios auxiliares: aula, sala de acondicionamiento cardiovascular y reconocimiento médico.  Ayuda técnica para la accesibilidad  : instalación convertible, con 1 ascensor y 2 grúas de piscina.    Columna de rescate cardíaco.   Acceso controlado.;Metro: Miguel Hernández, Sierra de Guadalupe (línea 1).  Renfe: Vallecas (líneas C2, C7 y C8).  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.;Este centro deportivo no dispone de cafetería.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee5e79262ef5d010VgnVCM1000000b205a0aRCRD;TRANVIA DE ARGANDA;CALLE;V;4;;;;;MADRID;MADRID;28031;4;PALOMERAS SURESTE;13;PUENTE DE VALLECAS;446209;4470416;4.038.260.362.230.280;-36.337.151.808.372.400;917 774 901;;idmpalomeras@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4622991;CDM Pepu Hernández;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8 a 23 horas. Sábados, de 9 a 22 horas. Domingos y festivos, de 9 a 15 horas.   Cierre completo del centro  Días 1 de enero, 1 de mayo y 25 de diciembre.;Clases y escuelas deportivas    Infantiles (de 6 a 14 años): aeróbic, artes marciales, baloncesto, balonmano, educación física de base, fútbol, fútbol sala, pádel, pre-tenis y tenis.  Jóvenes y personas adultas:  De 15 a 20 años: aeróbic, artes marciales, fútbol, musculación, pádel y tenis. De 21 a 64 años: acondicionamiento físico deportivo, aeróbic, artes marciales, ciclo sala, estiramientos/relax, fitness, gimnasia suave, musculación, pádel, pilates, tenis y tonificación.    Mayores de 65 años: actividad física.  Actividades para personas con discapacidad física: actividad física (todos los grupos de edad).   Equipamientos    Superficie total de las instalaciones: 4.966.29 metros cuadrados.  Unidades deportivas al aire libre:  campo de fútbol de césped artificial (señalizado para fútbol 7), 3 pistas de tenis, y 4 pistas de pádel.    Unidades deportivas cubiertas:  1  pabellón polideportivo, 5 salas multiusos, sala de musculación, 2 saunas y sala de fisioterapia.    Acceso controlado.;Metro: Las Musas (línea 7).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 7bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f86186e9a3624110VgnVCM1000000b205a0aRCRD;NIZA;AVENIDA;V;8;;;;;MADRID;MADRID;28022;5;ROSAS;20;SAN BLAS-CANILLEJAS;448569;4475399;4.042.763.842.661.560;-3.606.311.072.744.060;671 356 014 / 912 794 565;;atencionalcliente.pepuhernandez@agoramsp.com;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
10630252;CDM Peñagrande GoFit;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes de 6 a 24 horas. Sábados, domingos y festivos de 9 a 22 horas.   Cierre completo del centro   Días 25 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas  Más información en el CDM.  Equipamientos    Superficie total de las instalaciones: 16.000 metros cuadrados.  Unidades deportivas al aire libre: 1 piscina, zona hidrotermal, solarium, sauna, baño turco, 6 pistas de pádel, y 4 pistas de tenis.   Unidades deportivas cubiertas: 2 piscinas, sala fitness, pabellón polideportivo, 4 salas polivalentes, zona hidrotermal (piscina spa y ducha de sensaciones), y sala bike.  Ayudas técnicas para la accesibilidad: rampas, ascensor, vestuarios, duchas y aseos adaptados.  Acceso controlado.;Metro: Peñagrande (línea 7).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b2456babc1c1610VgnVCM1000001d4a900aRCRD;MONFORTE DE LEMOS;AVENIDA;V;184;;;;;MADRID;MADRID;28035;3;PEÑA GRANDE;8;FUENCARRAL-EL PARDO;439176;4480925;40.476.792.184.653.500;-3.717.566.523.014.730;910 884 262;;fuencarral@go-fit.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4719;CDM Plata y Castañar;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 8:45 a 20:30 horas.   Cierre completo del Centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-Infantiles (de 0 a 5 años, según modalidades): matronatación natación.  Infantiles (6 a 14 años, según modalidades): freestyle, natación, pádel, patinaje artístico, polideportiva, pre-tenis, tenis y tenis mesa.  Jóvenes y personas adultas (de 15 a 20 años, según modalidades): freestyle, natación, salvamento acuático y tenis mesa (de 21 a 64 años): acuagim, bailes, ciclo sala/ abdominales, combinada (educación física permanente y deportes), fitness, natación, natación de compensación, pádel, pilates, tenis y tonificación.  Mayores de 65 años:  actividad física, acuagim, baile y natación.   Actividades para personas con discapacidad física:  actividad acuática (adultos).    Equipamientos    Superficie total de las instalaciones: 66.013 metros cuadrados.  Unidades deportivas al aire libre:  campo de fútbol (césped artificial), campo de fútbol 7 (césped artificial), piscina (vaso de 25 metros, vaso de recreo, vaso infantil), pista de patinaje (con cubierta),  2 pistas polideportivas, 6 pistas de tenis y 4 pistas de pádel.   Unidades deportivas cubiertas:  pabellón polideportivo, piscina (vaso de 25 metros, vaso de enseñanza) y sala multiusos (aeróbic).   Unidades con servicios auxiliares  : sala de físico e hidroterapia.      Servicio de medicina deportiva: acondicionamiento cardiovascular, fisioterapia del deporte y reconocimientos médicos.    Acceso controlado.;Renfe: Puente Alcocer (línea C5).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=858e79262ef5d010VgnVCM1000000b205a0aRCRD;PLATA Y CASTAÑAR;PASEO;V;7;;;;;MADRID;MADRID;28021;;SAN ANDRES;;VILLAVERDE;439040;4466852;4.034.998.997.348.070;-37.178.413.073.202.800;"915 051 532                                                                 
915 051 195";;idmpcastanar@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
11820127;CDM Plaza de la Cebada;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo de 7 a 24 horas.   Cierre completo del centro    Días 1 de enero, 1 de mayo y 25 de diciembre.;Servicio de asesoramiento técnico personalizado   Clases y escuelas deportivas    Pre-infantil: (3 años) natación peques.  Infantiles (edad, según modalidades): natación y polideportiva.  Jóvenes y personas adultas: ciclo sala, gimnsasia acuatica (aquagym), natación.  Mayores 65 años: acondicionamiento, gimnasia acuática (aquagym), gimnasia suave, natación.  Personas con discapacidad: natación.   Equipamientos    Superficie total de las instalaciones:  7.720 metros cuadrados.  Unidades deportivas cubiertas: un pabellón polideportivo, piscinas de nado o uso deportivo (vaso de 25 metros de largo y 8 calles), piscina vaso de enseñanza (12 metros de largo por 6 metros de ancho), dos salas de musculación, una sala polivalente.  Unidades deportivas exteriores: zona outdoor (azotea).   Ayudas técnicas para la accesibilidad: una grúa móvil para personas con movilidad reducida, ascensores para todas las plantas y vestuarios adaptados a personas con discapacidad.  Columna de rescate cardíaco: disponibilidad de desfibriladores semiautomáticos en el recinto deportivo.  Acceso controlado.;Metro: La Latina (línea 5).  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .;Si estás interesado/a en realizar cursos en nuestro centro: tienes hasta el 23 de octubre incluido para venir presencialmente a la instalación a hacer la preinscripción y, así, participar en el sorteo de adjudicación de plazas. Tambien puedes hacerlo a través de este enlace Apúntate. Entre el 25 y el 31 de octubre (ambos incluidos), contactaremos directamente con las personas seleccionadas en el sorteo para que puedan realizar la inscripción definitiva.;1,5;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b52f49ccf35d3810VgnVCM1000001d4a900aRCRD;CEBADA;PLAZA;V;15;;;;;MADRID;MADRID;28005;1;PALACIO;1;CENTRO;439809;4473567;40.410.546.084.176.500;-370.940.146.763.504;Por ahora solo WhatsApp: 697121149;;info@cdmlacebada.com;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4701;CDM Pradillo;;Horario de uso de las instalaciones deportivas  Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes: de 8,45 a 20,45 horas. Sábados y domingos: de 8,45 a 14,30 horas.   Cierre completo del centro    Festivos y días 24 y 31 de diciembre.;Clases y escuelas deportivas    Pre-infantiles (de 3 a 5 años): natación, matronatación, y educación física de base (polideportiva).   Infantiles  (de 6 a 14 años): bádminton, fútbol, gimnasia rítmica, natación, pádel y tenis.    Jóvenes y adultos  (de 15 a 64 años): acondicionamiento físico deportivo, acuagim, aeróbic, aeróbic aerolatino, bádminton, ciclo sala, combinada (educación física permanente y deportes), fitness, glúteos, abdomen, piernas (GAP), gimnasia suave, musculación, natación, natación de compensación, pádel, pilates y tenis.   Mayores de 65 años:  actividad física, acuagim, natación y pilates.    Equipamientos    Superficie total de las instalaciones: 12.350 metros cuadrados.  Unidades deportivas al aire libre: 1 campo de fútbol 7, 8 pistas de pádel (4 de ellas techadas de muro, 2 descubiertas de muro, 2 descubiertas de cristal), y 2 pistas polideportivas.  Unidades deportivas cubiertas: piscina (1 vaso de 25 metros con tratamiento de desinfección por rayos ultravioletas y 1 vaso de enseñanza con tratamiento a través de sistema Oximatic. Ambos vasos cumplen parámetros indicadores de calidad del agua según Real Decreto 742/2013, de 27 de septiembre, por el que se establecen los criterios técnico-sanitarios de las piscinas. Desinfectante residual respecto del Cloro libre residual y combinado mínimo exigido.), 1 pabellón (3 pistas de bádminton) ,1 sala de ciclo, 3 salas multiusos, sala de musculación y 2 saunas.   Oficina de promoción deportiva: responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las Escuelas de Promoción Deportiva.  Ayudas técnicas para la accesibilidad: 1 ascensor, 1 plataforma y 1 grúa de piscina.  Servicio de Medicina Deportiva: con cita previa, fisioterapia del deporte, y reconocimientos médicos para deportistas.   Columna de rescate cardíaco.   Acceso controlado.;Metro: Alfonso XIII, Concha Espina (líneas 4 y 9).  Bicicleta:  El centro dispone de aparcabicicletas exterior   con   capacidad para 25 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .;Señalización podotáctil sólo en el edificio de la piscina.;1,5,6;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2cae79262ef5d010VgnVCM1000000b205a0aRCRD;PRADILLO;CALLE;V;33;;;;;MADRID;MADRID;28002;3;CIUDAD JARDIN;5;CHAMARTIN;443049;4477822;4.044.910.622.626.730;-3.671.618.277.009.410;914 137 105;;idmpradillo@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
106242;CDM Raúl González;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo, de 9 a 14:30 y de 14:45 a 20:30 horas.   Cierre completo del centro   El mes de agosto, y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-Infantiles (0 a 3 años) y (3 a 5 años): matronatación y natación.  Infantiles (6 a 14 años, según modalidades) fútbol sala, natación y pre-deporte.  Jóvenes y personas adultas (de 15 a 21 años), natación.   Personas adultas: (15 a 64 años): acondicionamiento físico deportivo, acuagim, ciclo sala, combinada (acondicionamiento/ gap), entrenamiento en circuito, gap (glúteos, abdomen y piernas), natación, natación de compensación, pilates, tonificación y yoga (iniciación).  Mayores de 65 años:   actividad física, gimnasia acuática natación.    Personas con discapacidad física:   natación (infantil y adulta).     Equipamientos    Superficie total de las instalaciones: 33.900 metros cuadrados.  Unidades deportivas cubiertas: pabellón polideportivo, piscinas con solárium (1 vaso de 25 m. y 1 vaso de enseñanza) y 2 salas multiusos (gimnasios).  Ayudas técnicas para la accesibilidad: 1 montacargas y 1 grúa de piscina.  Columna de rescate cardíaco.      Acceso controlado.;Renfe: San Cristóbal (línea C3).  Metro:   San Cristóbal (línea 3).    Bicicleta:El centro dispone de aparca bicicletas exterior  con capacidad para 4 bicicletas. Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .;Deportes practicables Baloncesto - Balonmano - Fútbol Sala - Natación - Voleibol  Uso de espacios deportivos Pabellón - Piscina  Enseñanzas DeportivasEscuelas Pre-Infantiles (3 a 5 años): Matronatación - Natación peques Escuelas infantiles (6 a 14 años, según modalidades): Fútbol Sala - Natación - Predeporte Clases para jóvenes (de 15 a 21 años): Natación  Clases para jóvenes y adultos (15 a 64 años): Acondicionamiento físico deportivo - Acuagim - Ciclo sala - Combinada (Acondicionamiento/ GAP) - Entrenamiento en circuito - GAP (Glúteos, Abdomen y Piernas) - Natación - Natación de compensación - Pilates - Tonificación - Yoga (iniciación) Actividades para Mayores de 65 años: Actividad Física - Gimnasia Acuática - Natación Actividades para Personas con discapacidad física: Natación (infantiles y adultos)  Servicio de Medicina deportiva: Psicomotricidad infantil;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2de79262ef5d010VgnVCM1000000b205a0aRCRD;BENIMAMET;CALLE;V;137;;;;;MADRID;MADRID;28021;2;SAN CRISTOBAL;17;VILLAVERDE;441882;4466411;40.346.220.026.067.000;-3.684.337.728.806.360;917 953 792;;idmrgonzalez@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4689;CDM San Blas;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8:30 a 14:30 y de 15 a 21 horas Sábados, domingos y festivos, de 8:30 a 15 horas   Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-Infantiles (0 a 3 años) (3 a 5 años): matronatación, natación.  Infantiles (6 a 14 años, según modalidades): baloncesto, fútbol sala, gimnasia artística, gimnasia rítmica, lucha, natación y tenis.  Jóvenes y personas adultas (15 a 20 años, según modalidades): gimnasia rítmica, lucha, natación, pádel y  tenis.  Adultos (21 a 64 años): acondicionamiento físico deportivo y combinada, (acondicionamiento/natación), gimnasia suave, musculación, natación, tenis.  Mayores de 65 años: actividad física, natación.  Actividades para personas con discapacidad física: natación (infantil y juvenil).    Equipamientos    Superficie total de las instalaciones: 46.041 metros cuadrados.  Unidades deportivas al aire libre: piscinas (1 vaso de nado 50 metros y 1 vaso recreativo 50 metros y 1 vaso infantil), 4 pistas polideportivas (3 con tenis), 4 pistas de pádel y 3 tenis de mesa.  Unidades deportivas cubiertas: 3 pabellones polideportivos, piscina (1 vaso de 25 metros y vaso de enseñanza), sala multiusos, sala artes marciales y sala de musculación.   Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.   Ayuda técnica para la accesibilidad: 1 ascensor y 1 grúa de piscina.  Columna de rescate cardíaco.    Acceso controlado.;Metro: San Blas (línea 7).  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 6 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=424b42be9971c010VgnVCM1000000b205a0aRCRD;ARCOS DE JALON;CALLE;V;59;;;;;MADRID;MADRID;28037;2;HELLIN;20;SAN BLAS-CANILLEJAS;448146;4475532;40.428.816.222.813.300;-36.113.155.121.909.400;913 209 818;;idmsanblas@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4684;CDM Triángulo de Oro;;Horario de uso de las instalaciones deportivas:   Para consultar el horario de apertura de las distintas instalaciones del centro deportivo, consulten con el propio centro.   Horario de taquilla:  De lunes a viernes, de 8:45 a 21 horas. Sábados Domingos y Festivos, de 8:45 a 14:30 horas.      Cierre completo del Centro: mes de agosto, días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo, Semana Santa y festivos.  Los alquileres de espacios en fines de semana y festivos a partir de las 15 horas, deberán hacerse presencialmente en horario de taquilla.;"Superficie 4.150 m2   Equipamientos    Unidades Deportivas Cubiertas Pabellón polideportivo - Piscina (1 vaso de 25 m.) - Sala de musculación - Frontón corto (pelota a mano y frontenis) - Sala multiusos (aeróbic) - Sala multiusos (ciclo sala)  Accesibilidad: instalación adaptada, con 1 ascensor y 1 grúa de piscina  Aparcabicicletas: exterior (5) Este centro deportivo dispone de columna de rescate cardíaco    Servicios    Deportes practicables Baloncesto - Balonmano - Deportes de pelota - Fútbol sala - Musculación - Natación - Voleibol  Uso de espacios deportivos Frontón - Pabellón - Piscina - Pista polideportiva - Sala de musculación-Tres Salas Polivalentes.  Enseñanzas deportivas:Escuelas pre-infantiles (4 y 5 años): Natación peques Escuelas infantiles (6 a 14 años, según modalidades): Baloncesto &amp;ndash; Vóley - Natación. Clases para jóvenes y adultos (15 a 64 años): Aerofitness &amp;ndash; Ciclo sala &amp;ndash; Circuito fitness &amp;ndash; Combinada piscina &amp;ndash; Combinada sala &amp;ndash; Cross Training &amp;ndash; Entrenamiento en suspensión &amp;ndash; Entrenamiento funcional &amp;ndash; Estiramientos relajación &amp;ndash; Fitness Acuático &amp;ndash; Fitness &amp;ndash; Fuerza CORE &amp;ndash; Fuerza en sala multitrabajo &amp;ndash; Fuerza GAP &amp;ndash; Fuerza general &amp;ndash; Gimnasia acuática &amp;ndash; Natación acondicionamiento &amp;ndash; Pilates. Actividades para mayores de 65 años: Natación &amp;ndash; Gimnasia acuática &amp;ndash;Acondicionamiento físico - Pilates. Actividades para personas con discapacidad física: Natación (infantil y adulto)  Oficina de Promoción Deportiva Juegos Deportivos Municipales - Torneos y Circuitos Municipales - Copas de Primavera - Información sobre Escuelas de Promoción Deportiva  Acceso controlado.";Metro: Plaza de Castilla (líneas 1, 9 y 10), Valdeacederas (línea 1).  Renfe: Chamartín (lineas C1, C2, C3, C4, C7, C8 y C10).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=002f79262ef5d010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;376;;;;;MADRID;MADRID;28020;3;CASTILLEJOS;6;TETUAN;441265;4479615;4.046.512.519.238.620;-36.928.208.378.255.800;915 714 117;;idmtoro@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
7411340;CDM Vallehermoso GoFit;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 6 a 24 horas Sábados de 9 a 22 horas Domingos y festivos: de 9 a 22 horas   Cierre completo del centro  Los días 25, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-infantiles (0 a 3 años) y de (3 a 5 años): matronatación, natación y educación física de base (polideportiva).  Infantiles (de 6 a 14 años): bádminton, bailes, baloncesto, boxeo, gimnasia artística, gimnasia rítmica, judo, natación, pádel, polideportiva, taekwondo y voleibol.   Jóvenes y personas adultas:  (De 15 a 20 años): aeróbic (adaptivo aeróbic, adaptivo box y baile moderno), baloncesto, fútbol sala, judo, natación, pádel, y taekwondo. (De 21 a 64 años): aeróbic (adaptivo aeróbic, adaptivo box, adaptivo stop, baile moderno, kango boot, kangoo power, latino y zumba), bailes de salón, boxeo, capoeira, carrera acuática (acuagim adaptivo aqua), fitness (adaptivo gofit cros, coreba, judo, natación, natación embarazadas, pádel, pilates (adaptivo pilates, fitball), thai chí, tonificación (adaptativo strength) y yoga (adaptivo yoga).    Mayores de 65 años : acondicionamiento físico deportivo (activo), aeróbic (adaptivo aeróbic / latino), carrera acuática (aquagim, adaptivo aqua), ciclo sala (adaptivo bike), natación, pilates (adaptivo pilates, fitball) y yoga (adaptivo yoga).   Actividades para personas con discapacidad : natación.    Equipamientos    Superficie total de las instalaciones: 26.724 metros cuadrados.  Unidades deportivas cubiertas: pabellón, piscina (vaso de 25 metros  y vaso de enseñanza), sala fitness, 5 salas multiusos, zona termal (spa, sauna y baño de vapor).  Unidades deportivas al aire libre: piscina (vaso de 25 metros) , 3 pistas de pádel, zona termal (jacuzzi, spa y solárium).  Otros equipamientos: aparcamiento gratuito para 200 plazas.   Ayuda técnica para la accesibilidad: ascensor y grúa de piscina.  Acceso controlado.;Metro: Islas Filipinas (línea 7), Canal (líneas 2 y 7).  Bicicleta:   El centro dispone de  aparca bicicletas exterior.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28906e8a84805410VgnVCM2000000c205a0aRCRD;FILIPINAS;AVENIDA;V;7;;;;;MADRID;MADRID;28003;6;VALLEHERMOSO;7;CHAMBERI;439867;4476908;4.044.064.843.863.940;-3.709.053.489.027.430;915 902 959;;vallehermoso@go-fit.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4699;CDM Vicente del Bosque;;Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de  taquilla   De lunes a viernes, de 8,30 a 20,30 horas. Sábados y domingos, de 8,30 a 14,30 horas. Festivos, cerrada.   Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.;Clases y escuelas deportivas    Pre-infantiles (de 4 a 5 años): actividad física y Juego (predeporte). Infantiles  (de 6 a 14 años): baloncesto (de 7 a 10 años y de 11 a 13 años), fútbol, gimnasia rítmica, pickleball  y pádel. Jóvenes (de 15 a 20 años): pádel y fútbol. Adultos (de 21 a 64 años):  fitness, aerófitness, fuerza core, ciclo-sala, fitness, gap (glúteos, abdomen y piernas), estiramientos, fuerza general, pádel, baile pickleball, bádminton, pilates, trabajo de suspensión, correr por madrid y marcha nórdica, Actividades para Mayores de 65 años : acondicionamiento físico deportivo.   Equipamientos    Superficie total de las instalaciones: 87.768 metros cuadrados.  Unidades deportivas al aire libre:   campo de fútbol 11 césped artificial, piscina ( 2 vasos de 50 m. y 1 vaso infantil), 2 pistas de baloncesto, 4 pistas de pádel (de césped artificial), 2 pistas de pádel (cristal, de césped artificial), 2 pistas polideportivas, 6 pistas de tenis, 2 tenis de mesa, cubo gym y pista de vóley playa (próxima apertura).        Unidades deportivas cubiertas: pabellón polideportivo, piscina (cerrada en espera de obras), sala de musculación y sala de artes marciales.     Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva. Ubicada en el Departamento de Deportes de  la junta municipal de distrito.     Columna de rescate cardíaco.   Acceso controlado.;Metro: Begoña (línea 10), Barrio del Pilar (línea 9).  Renfe: Chamartín (líneas C1, C2, C3, C4, C7, C8 y C10).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e156b0c40971c010VgnVCM1000000b205a0aRCRD;MONFORTE DE LEMOS;AVENIDA;V;13;;;;;MADRID;MADRID;28029;5;LA PAZ;8;FUENCARRAL-EL PARDO;441216;4481146;404.789.135.943.213;-3.693.540.659.747.280;917767502;;idmvicentedelbosque@madrid.es;/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
